ID,text,label
27169,voitures AUDI. (5M$),Experience
36932,Troyes Poste occupé : Secrétariat de direction,Experience
19963,+ Animation d'équipes commerciales (4 a + Création de l'échéancier d'embauché en,Skills
21833,"télévente fruits et legumes appel sortant vers les responsables magasin ,saisie des",Experience
19856,Concevoir un projet de décoration intérieure pour un espace défini,Skills
4854,Stage | 2020 - 2 mois,Experience
4637,- Contribution a |’élaboration de plans marketing 360,Experience
31703,2004 - 2005 Chargé d’études - Service Technique Batiment Fortifications Travaux — Versailles (78),Experience
28920,= Prendre en compte les objectifs fixés pour organiser sa journée,Skills
17715,%  Contrdle les risques financiers.,Experience
10209,"rayons, étiquetage, préparation des commandes",Experience
23386,I,Skills
25934,APPLICATIONS BUREAUTIQUES,Skills
6941,"e Languages: Python, R, JavaScript, C#, HTML & CSS, PHP, SQL, MATLAB, Git",Skills
8017,CHARGEE DE COMMUNICATION DES JEUX OLYMPIQUES & PARALYMPIQUES 2024,Experience
6949,"2023 Marketing, Ressources Humaines, Statistique, Comptabilité, Finance, Economie,",Education
13051,de gestion.,Experience
15781,De 200142003 cap menuiserie,Education
26698,ORANGE : télécommunications,Experience
12173,e Participation in various student fairs to represent,Experience
1252,INTERNSHIP - AERONAUTICAL MECHANIC - ANNEMASSE,Experience
15254,2017-2018 —UNIVERSITE CLAUDE BERNARD LYON 1,Education
19758,e Word et Excel,Skills
19198,Suivi et atteinte des objectifs par secteur,Experience
22928,"Vérifier le fond de caisse a la prise de poste et effectuer le comptage a la fermeture de la caisse, gérer les",Skills
24285,2015/2016 - Assistante dentaire Harmonie Mutuelle,Experience
8427,e Explaining climbing safety rules,Experience
32049,- Repas : Réaliser un repas simple.,Skills
28538,Conclusion ventes,Experience
14489,04/2015 -09/2015 :EXQUADO,Experience
7239,Concepteur développeur,Education
36187,Git,Experience
26657,DU 19/11/1999 au 25/11/2000,Experience
4544,Sociable,Skills
21949,Roissy en France | D’octobre 1997 a janvier 1999 |,Experience
17100,Décembre 2019 a Mars 2020 : Agent commercial a Touba alimentation (Kaolack),Experience
34816,Lead generation,Skills
13456,e Rédaction des scénarios pour les campagnes de test :,Experience
32201,personnelle,Skills
4809,"Université CHEIKH ANTA DIOP DE Dakar, Sénégal",Education
10916,De septembre 2019 a aot 2020 ISEFAC alternance Paris 10,Education
3636,Etre a l'écoute,Skills
23524,Manager de formations : Gestion des formations dans les domaines de l'industrie et du batiment,Experience
23574,. SST,Education
15106,DP AUCHAN......ceeeceeeseceeteeseeeeeeeseseeeeetessesereeees ANZEPS.,Experience
9860,"convives, distribution des menus",Experience
37603,"personnes, 22 unités de production en France et 8 filiales internationales",Experience
18384,> ABRAPA de Strasbourg,Experience
12763,Travailleur,Skills
29189,"process, e-learning, Massification, Suivi ou gestion d’équipe, Mise en place d’objectif...",Experience
404,capacité d'adaptation,Skills
384,SERVEUSE,Experience
8702,Qe w,Skills
10344,STAGIAIRE CHEZ URBY,Experience
18017,Anglais : Intermédiaire,Skills
20384,"1996 BEP, CAP Optique lunetterie, Lycée Saint",Education
21168,Sté Yvon Payet 2002 - Saint Paul,Experience
6938,"engineering staff with recommendations for multi-system logic enhancements, adopted shortly afterwards.",Experience
6970,Leadership,Skills
20309,¢ Maitrise du Pack Office,Skills
4158,e Développement et gestion d'une offre de formation,Skills
23833,> De 1990 a 2001 Chef de projet au sein du service informatique - TETRA PAK,Experience
8415,JANUARY 2021 | SEE | ADVANCED TECHNICIAN -,Experience
34961,Du 10 mai au 15 juillet 2019.,Experience
27712,Nettoyer manuellement les serviettes,Experience
1015,"UQAC : Université de Chicoutimi, Montréal, CANADA",Education
29548,e Trouver des emplois ponctuels aux étudiants,Experience
23793,CRID Pharma — Montpellier — 34,Experience
19255,"= 02-2010/06-2015 : Technicien-Approvisionneur. Aréme Diffusion, Mauguio (34)",Experience
9,e Nombreux projets personnels et professionnels pour mettre en,Education
10136,Francais (langue maternelle),Skills
4804,Master 2 en Droit privé Recherche et Sciences criminelles | 2015 - 2018,Education
5713,Lycée Paul Langevin - 2014,Education
34349,+ Autonome,Skills
27532,Equipiére polyvalente,Experience
17308,Développement du chiffre _d’affaires - Communication avec,Experience
31471,Production Manager / Line Producer in Film (TV Commercials),Experience
35547,d’abord les produits les plus anciens).,Experience
13216,"IMPRIMERIE Graphiste en imprimerie, impression sur tous supports, signaletique, PLV,",Experience
20159,Gestionnaire « Niveau Ill» en cours,Education
4835,¢ Création de sites internet,Experience
27355,2012 - 2014 - Master 2 Gouvernance et Encadrement des Organisations,Education
33307,bureautique,Skills
31921,. . Réalisation d’ une vitrine La mére,Experience
19129,1995 - 2013 Secrétaire Comptable (C.D.I. 18 ans) PREST ‘ AZUR S.A.R.L a Aix en Pce,Experience
36487,TALI g- Ned,Skills
9337,« Alternance au sein de |'école Euridis,Experience
29703,Du 05/10/ au 05/12/2019 -Vendeuse (stage) a Senegal Beauty Montpellier,Experience
667,"e Merchandising, lancements des nouvelles e Suivi des challenges commerciaux",Experience
23959,"OCEAN RESTOURANT,",Experience
24933,e Validation de l'information financiére et établissement des différents rapports en,Experience
21447,"planification, animation",Skills
11023,MAIRIE D'OULLINS,Experience
10975,Baccalauréat Economique et Social,Education
34121,Juillet 2006 — Juin 2008 Assistante commerciale — GRANDS VINS DE GIRONDE — Négoce de vins (St-Loubés),Experience
13323,Université de Montpellier (Montpellier — France).,Education
7114,Protocoles,Skills
24504,industries du textile et de I'habillement,Education
19087,formation aux opérateurs d’usines (Espagne et Roumanie) commerciaux + CD-ROM éducatifs et culturels,Skills
3330,- Esprit d'équipe - Attentif,Skills
17640,Administratif,Skills
6190,"- + Managing the business activity : purchases, invoicing, stock management, data analysis",Experience
13843,Agence de Bordeaux Culligan avec le responsable Technicien — Villenave d’Ornon,Experience
30354,"e Piloter la performance opérationnelle, développer les actions visant a améliorer",Skills
25826,> Bonne connaissance en géographie,Skills
21732,"e  Réception, mise en rayon",Experience
11003,VATEL HOTEL & TOURISM BUSINESS SCHOOL,Experience
27860,2018 Stage de 3 semaines en clinique vétérinaire,Experience
27509,¢ Juin a Nov 2009 Rédacteur Juridique Cpam Strasbourg,Experience
20559,"Valenciennes, France ET URBAIN",Education
34620,1987 et 1988 : Caissiére au rayon photo et SAV — Cora Mundolsheim,Experience
22700,"Réalisation des entrées, des plats et desserts",Experience
36395,e Mentor : Mike Walling,Education
2105,aisance relationnelle,Skills
17312,vente - Analyse des résultats - Visites clients - Veille,Experience
33591,"¢ Inventaire, pointage marchandises, manutention et charges lourdes.",Experience
23960,"SERVEUR - PORTIMAO, PORTUGAL",Experience
28016,"(Microsoft Office : Word, Excel, PP)",Skills
34299,incidents de premier niveau + gestion éditoriale et animation,Experience
33982,Mars 2010— Mars 2012,Experience
504,VBA eooo5e,Skills
14683,e Accueil physique et téléphonique des habitants de la commune tout en répondant a leurs,Experience
25470,2004 - 2006 : BEP Vente Action Marchande - Lycée La Sagesse - Cambrai,Education
13116,"Mars 2012 a Juil 2013 : Responsable d’atelier a Repetto, Saint Médard d’Excideuil (24)",Experience
30355,la productivité,Skills
3709,Langues :,Skills
37295,"Accueil, prise de RDV, vente de livrets, de SMS, d’ordres de virements permanents et de",Experience
21233,"Oct 97-Dec01__Fin’s International, La Garde, 83, France. CA 1.5M€, 70% export.",Experience
4748,"® Maitrise du Pack Office (Word, Excel",Skills
20652,Niveau scolaire,Skills
15485,Hétesse de Caisse WELDOM a Marseille : juillet - aodt 2015,Experience
28710,LYCEE DUMONT D’URVILLE,Education
28178,co Les langages étudiés :,Education
25289,chantier des différentes phases,Skills
26790,- Animation des stands pendant 4 ans sur 45 Foires (international),Experience
6588,Septembre 2017 - Juin 2024,Education
34578,formations « inter » et construction du plan de formation 2009,Experience
19870,"(devis, outils de suivi)",Skills
23803,2012 Bureautique et comptabilité — Greta — Montpellier — 34,Education
35909,"e Mise en place et gestion du Systeme de Management Hygiéne, Santé, Sécurité, Environnement (HSSE)",Experience
25731,2008 : Master Ien management du commerce et de la distribution faculté de Lille (59) dans,Education
1324,o Developed a real-time data processing and display system in Matlab then Python + Kst.,Experience
37080,¢  Fournir une formation sur le systeme LRDG aux clients et nouveaux employés,Experience
26256,¢ Master I Marketing de la Grande,Education
17749,Accueil et relation client,Experience
26432,Décembre 2004 - Janvier 2010 Consultant en veille technologique,Experience
13807,"o Orchestrer la restructuration, définir des stratégies de production et contrdéle.",Experience
28295,¥ 2020 CQPM niv : Bac +2,Education
26962,e Suivi des dossiers clients,Experience
22556,"Ebanking, Cash Management, Monétiques et transferts",Experience
17924,GARDE D’ENFANTS,Experience
19065,04/2008 a 12/2008 TAYKA CDD 15h/semaine,Experience
23322,e Organisée,Skills
27569,"(word, Excel)",Skills
21677,Agent d’expédition — Réceptionnaire Parc a Ferrailles,Experience
1542,"Institut d'Etude du développement économique de la Sorbonne,",Education
11516,Lycée Voillaume - Aulnay (93),Education
7056,e Quantification et validations de méthodes,Skills
35307,Cinema4D eeeco,Skills
17337,1997 4 1999 : SECRETAIRE COMMERCIALE NOVA KART Saint jean de vedas (FFSA),Experience
23625,Distributeur de support graphiques a Paris,Experience
6731,"avenants, souscription, résiliation",Experience
6801,"Video Editing & Mixing, Reporting",Experience
24394,sécurité (Avancé),Skills
37098,¢ Organiser le calendrier des cours,Experience
8924,du Management et de la Gestion) 2016,Education
23714,2001-1999,Education
9348,¢ Prise en charge d'événement (50 a 2000 personnes) -> autonomie,Experience
22925,"Résponsable de caisse,retour et rembousements, prélévements, gérer les erreurs de caisses,remonter les",Skills
11174,- Processus de recrutement - Recherche d’un prestataire externe étranger,Experience
21689,"Missions : Gestion des stocks, commandes, réceptions, mise en place et",Experience
21545,7 a8 millions d’euros).,Experience
24244,DAF 60% Grands comptes 30% Formation 10%,Experience
18540,Word —=>,Skills
1062,2020 — Présent : Accueil des clients pour les expositions et les,Experience
27192,Frangais (Professionnel),Skills
1167,2017-2018: Serveur,Experience
21972,2014-2015 : Higher School Certificate (Equivalent au Baccalauréat),Education
11130,"AOUT-SEPTEMBRE 2019- Spotbeen Seclin, missions",Experience
31667,"> Réponse aux cahiers des charges, traitement des devis,",Experience
23576,Pompier Volontaire depuis 2003,Skills
21364,- Veille concurrentielle et suivi des comptes clés,Experience
8335,Réalisation d'un stage en gestion d'entreprise et marketing chez I'équipementier sportif/Agence de promotion,Experience
5486,Cala oie mera,Skills
32307,Master 1 en Médecine,Education
17101,"Caissier, mise en rayon, accueil clientéle",Experience
35270,"Ventes, suivi et création d'un réseau d'agents, implantation d'une nouvelle marque sur le secteur",Experience
4360,Adjoint technique territorial saisonnier,Experience
36939,"4& Mise a jour des adhérents : échelon, coordonnées, mutations",Experience
24466,"nombre de ventes, types de ventes...) afin de permettre un",Skills
37451,05/2015 . . . . s,Experience
16779,» Vente et conseil (Cigarettes électroniques),Experience
13923,- gestion de silos et de magasins de stockage (flux entrants et sortants),Skills
698,L’Effet CBD,Experience
728,de dépannage.,Experience
14397,Y Principaux accomplissements: Création du PEX; Révision des politiques de rémunération des Bus.,Experience
21352,"Agent de traitement colis, Chronopost (Décines-Charpieu) - de janvier a novembre 2015",Experience
2914,Anglais,Skills
5644,"droit du numérique, communication événementielle, Facebook Ads",Education
20150,Stage KPMG Metz,Experience
36208,« Langages de programmation :,Skills
32479,* Tonnage journalier,Experience
7357,e Veille quotidienne sur l'ANF (Accés des,Experience
23190,Livraison d’ensemble mobilier de salon pour particulier,Experience
34911,McCain; Pepsi; Chrono; Grolsch,Experience
5104,1ére et 2e année des classes préparatoires,Education
17955,la GMAO,Experience
20463,Novembre 1990 a octobre 1991:,Experience
17506,» Rédaction des spécifications fonctionnelles,Experience
35735,Service Domaines de Pradines ( Lanuejols) / Juillet-Aodt 2018,Experience
18888,auprés de la caisse,Skills
27384,> Appétence rédactionnelle,Skills
23548,2020 / Mise en place studio enregistrement ROCA,Education
33496,Anglais |ntermédiaire,Skills
7543,Ouvrier BI P 2de Oeuvre,Experience
412,* Conception de books de formation,Experience
11338,BACCALAUREAT STI2D,Education
26092,1980 Mécanicien Batiment puis Chef d’équipe - Usines et chantiers,Experience
24052,"« Entretien de la maison, soins d'hygiéne (bain, change)",Experience
17209,agile et d'un dépot gitlab.,Experience
3267,"Du 4 au 29 Novembre 2019, a La Feuillie",Experience
