text,label
"chef de secteur, j'ai participé activement a l'organisation du rayon ainsi qu'a la",Experience
Secib,Skills
e GTA sous Etemptation,Experience
- Appels d’offres,Experience
2007- > B.N.C.1. (J.A.P.D),Education
Avril 2022,Experience
"v_ Optimiser la production par la mise en place du systeéme KAISEN : 5S, TPM, VCM, indicateur visuel.",Skills
NOSCHOOL - En cours d'obtention,Education
2021- 2023,Experience
Gestion quotidienne du bon déroulement des opérations administratives,Experience
Maison Louis Picamelot | Rully (2 semaines),Experience
BESANCON © électricien P2,Experience
Novembre 2017 - Juillet 2018 : Formateur Santé-Travail - Berca Baara SARL - Rép. de Guinée : Bureau,Experience
2019-2020,Education
Septembre — Octobre 2020 —Chargé d’accueil - CDD,Experience
2005 Licence Professionnelle en Management Opérationnel des Centres de Contact Clients,Education
> Dimensionnement et équilibrage des réseaux hydrauliques et,Skills
"Saisie de documents Tenir le registre d'Etat civil 4 jour naissance, décés mariage",Experience
"Inc00673, biomarqueur de la progression du cancer du pancréas.",Experience
Accompagnement des clients dans leurs choix.,Experience
- 2005 : directeur d’Association a Saint Brieuc (22),Experience
actole a(S,Skills
Juin 2003 : Obtention du BEP Secrétariat,Education
"2022 Gestion des services généraux, de la facturation et des paiements, des variables paye, des courriers",Experience
eee000e,Skills
> Supported a 15 site network of 100+ Windows servers and 2500 users,Experience
- Membre du comité de pilotage du projet mondial d’e-recrutement.,Experience
divers engins n2p2,Skills
Novak KFE / Juin a Octobre 2020,Experience
Lille 4 pica 7 ee,Experience
e Prise de note pour rédaction de compte rendu de cession de,Experience
et la mise en vente sur le marché Frangais.,Experience
2018 : IKEA a Franconville (95) manutention,Experience
"- Organisé, sérieux et rigoureux",Skills
Python (+++) Scikit-Learn (+++) Windows/Linux (+++),Skills
2000-2002,Experience
+ Rédaction mailing - Gestion des appels entrants et sortants,Experience
Du 20 Juin 2022 au 22 Aodt 2022,Experience
journal entries.,Experience
Information et documentation,Skills
"CHEF E QUIPE (10 ans minimum), AGENT DE PRODUCTION (10 ans minimum)",Skills
e Gestion Logistique (flux tendu),Experience
personnes) objectifs mis en place en début de,Experience
"¢ Brevet: Générale, 2014",Education
Stratégie de Communication *,Skills
"NUMIZON , Paris Freelance",Experience
e Etablir des factures fournisseurs,Skills
Dipl6mé du master en Sciences,Education
+ Gestion de la présence de l'hétel sur les e-plateformes de réservation Booking et Expedia ; relation,Experience
- Apprentissage des logiciels de création graphique (suite Adobe),Education
Cleder,Experience
+ Rendez-vous clients,Experience
courants et philosophes qui I'ont anime depuis l'antiquité jusqu’au,Education
Production de rapport de conformité mensuel,Experience
Anglais,Skills
e Devellopement de programmes sous SAS et macros Excel sous VBA,Experience
Office,Skills
"- Conseils en droit social : gestion des arréts de travail, sanctions disciplinaires,",Experience
2017-2018 Service militaire volontaire — Régiment du Service Militaire — Guyane,Experience
Ambitieuse et persévérante,Skills
"salariés et du registre du personnel, organisation des visites médicales,",Experience
70% ( 95% y 80% 70%,Skills
extraction d’ARN.,Experience
* Réle joué dans la fermeture d’une filiale espagnole depuis Londres. Exécution de la transition a la taxe avec mise a jour des,Experience
- Vente,Skills
# Concevez un plan de recrutement bien ficelé,Education
¢ Organisation en équipe d'événements étudiant:,Experience
Ingénieur automaticien | 2016 03 mois,Experience
BTS Commerce - 2006 - obtenu,Education
24/11/2014-20/12/2014 MAISON DE L'ENFANCE- HAUTEPIERRE- ANIMATION DE RUE,Experience
"IUT de Sceaux, Sceaux (92,FR)",Education
"e Gestion de la caisse : dépdts et retraits des clients particuliers et professionnels, gestion des",Experience
e Tapisserie,Skills
20017/2011 : Ecole Primaire St Francois d’Assise,Education
coiits.,Experience
Francine Bramli Paris | janvier 2019 - juin 2019,Experience
Attachée commerciale et marketing Gil Traiteur Juin 2014 -vai 2015,Experience
vevDyU8SQyf3U,Skills
* Ventes et négociation,Skills
Mars 2021 Formation aux gestes et soins d’urgence et formation sécurité,Education
Bonne capacité d’analyse des,Skills
réactivité - sens de la communication -,Skills
e Gestion des réseaux sociaux,Experience
- Déceler les urgences et priorités,Skills
e Assurer les relations avec le personnel et tiers,Education
e BTS Technico-commercial (formation en cours) 2020 - 2022.,Education
2019,Education
e ICD Business School Paris - Groupe IGS,Education
Pack OFFICE IN DESIGN - Quark X Press ¢ PHOTOSHOP © ILLUSTRATOR,Skills
*  Réception,Experience
Commerciales,Skills
environnements de,Skills
"=  Participer a des actions techniques liées au projet : paramétrage, supervision de la reprise de données.",Experience
e Italian -déhijtant,Skills
"Langues _ Francais (langue maternelle), Anglais (Professionnel), Espagnol (Débutant).",Skills
2022 septembre-décembre | STAGE,Experience
- Veille sur les KPI commerciaux,Experience
Juin 2010 Baccalauréat STG- Sciences et Technologies de Gestion- option Marketing,Education
PC Cua ea LL Maitrise Canva / Offices / Words / Excels,Skills
* Anglais : TOEIC 935,Skills
"Logiciels AS400, ""Loxane Way Pro"", TMS : “TEOS”, Macadam,",Skills
» Modéle de prédiction de consommation électrique de la ville de Seattle.,Experience
“ Rénover les cloisons,Skills
01/2015 - 05/2015 Diverses missions intérim Darty Cdiscount,Experience
"petit électroménager, son, vidéo et multimédia, saisonnier => jardin,",Experience
Besancon CaQPM,Education
ADEQUAT/ADECCO Différentes missions intérim,Experience
Trésoriére du BDS (Bureau des Sports),Education
"Base de données : mongoDB, MySOL",Skills
Productique,Education
"Impact sur la hiérarchisation — management - organisation, finance -",Experience
installations) ST-Nazaire,Experience
"2016 Maison de retraite la Vencoise,Résidence les Mimosas, Résidence",Experience
e Mathématiques,Experience
Réactive / Rigoureuse / Dynamique / Autonome,Skills
personnel,Skills
bon langage et soutenue si il le faut,Skills
Stage de 4éme année du 20 Septembre au 04 Février:,Experience
"nement, Novembre 2022.",Experience
Strategy / Enterprise creation / Leadership,Education
coGrande aptitude a la relation client,Skills
2014 — 2018,Experience
d'événements e Représentation auprés des,Experience
"Entretien des locaux, distribution des repas",Experience
Esprit d'équipe,Skills
ge © Juillet et Aodt 2013,Experience
IT Manager: Stanway Betworld (Permanent),Experience
Bac général. Mention Assez Bien,Education
former a la rigueur et au travail d'équipe.,Experience
"Juin.2015 / Juil.2015 Employé Polyvalent (Service en salle, Plonge)",Experience
"De juin 2022 a aotit 2022 Alpha Nutrition La Séauve-sur-Seméne, France",Experience
"Avril - Sept 2011: Stage au sein de la Direction Financements et Garanties (DFG),",Experience
Option Ressources Humaines et Communication,Education
Greta Tertiaire Sud 77 - Melun (77),Education
Transport & Douanes.,Skills
FORMATION RENFORT LOGICIEL EXCEL,Education
Pack office,Skills
- Evaluation des propositions de devis / Négociation / Validation contractuelle,Skills
Stage a l’étranger dans le cadre de la L3,Experience
2017-2018,Education
"facebook, twitter & snapchat)",Experience
Responsable de Centres alternant au sein des plateformes de distribution.,Experience
Amélioration de mon Anglais pendant la saison,Experience
activité extrascolaire. .,Skills
K,Skills
2017 -2018 — 12 semaines de stage au sein de I’entreprise ETMB a Cormeilles en Parisis (95) -menuiserie,Experience
SERVEUSE VENDEUSE CAISSIERE,Experience
universitaires (en cours,Education
¢ Anglais : niveau B1,Skills
ANGLAIS > -,Skills
 Prospection fonciére,Experience
d'histoire),Skills
e Développement et mise en place des différentes animations commerciales,Experience
* Conception et Réalisation d’une solution |OT pour des chantier,Experience
>,Skills
—  Sofrapain (boulangerie francaise industrielle),Education
2010/2011 AFPA. Bordeaux. Formation Bac Pro TECHNICIENNE D'ETUDE BATIMENT.,Experience
"* Réalisation des paramétrages des données de base (client, fournisseur, articles)",Experience
2011-2013 — DUT Génie Civil — Au sein de  IUT Génie Civil de Grenoble,Education
* Augmentation du chiffre d'affaire de 20 000 € 4 70 000 en 18,Experience
Manager métiers : Intervention avec les managers de rayon métiers pour accroitre le chiffres et,Experience
¢ Softwares:,Skills
NEO),Education
peinture et papiers peints.,Skills
e Tonte de pelouse,Skills
Option Marchandisage Visuel,Education
Anglais : courant (1 an en Angleterre,Skills
¢ Ecriture d'article (blog de l'agence),Experience
Lycée Victor Louis - Talence (33),Education
BAC+3 CHEF DE PROJET WEB & STRATEGIE DIGITALE,Education
2018-2019 : Baccalauréat au lycée Mixte de Ngane Saer (Kaolack),Education
* Assure le suivi régulier de l’activité de son équipe composée de 10 a 12 téléconseillers,Experience
Linguistiques,Skills
« Transformer des sites contre performants.,Experience
Equivalent Bac scientifique,Education
"Olivier Cazal, Blanca Uribe, Abraham Abreu.",Education
Allemand : A2,Skills
TRES BONNE MAITRISE DE LA LANGUE FRANCAISE ° ANGLAIS COURANT ET PROFESSIONNEL,Skills
"Pack office (Word, Excel etc.)",Skills
* Identification de sources d’amélioration et accélération de flux en préparation de commande,Experience
"° Leur procurer du réconfort e Etre flexible, ponctuelle, discréte",Skills
">» Youth delegate at The Congress of Local and Regional Authorities, Council of Europe, Strasbourg (2017)",Experience
02/14 - 07/14 : Balland Consultants (Cabinet de Recrutement Fonctions,Education
Sens avisé de l'urgence,Skills
2016 — 2018 Distributrice de Publicité Société Médiapost (partiel),Experience
+ Réseaux Sociaux,Skills
Lycée de Cugnaux (obtenu avec mention),Experience
- Maitrise de l'anglais (courant ),Skills
septembre 2018 - mars 2021,Experience
* SAP notions,Skills
Stage YUMANEED | Juin 2022 - Juillet 2022,Experience
¢ BTS MUC - TOEIC VAE en cours.,Education
Al,Skills
"De janvier 2009 4 Juillet 2009 : Employée libre service chez Babou Reims (rayon homme, femme, caisse)",Experience
Anglais,Skills
1999/2002 : Centre de Recherche d’Information et de Documentation des Experts,Experience
2015 - 2018 @ Assistante administrative et relation clients,Experience
"Word, Excel, Powerpoint",Skills
protection incendie - Effectuer réception des travaux des sous-,Experience
2008-2009 Baccalauréat scientifique : Spécialité mathématique—Choueifat Official Secondary School (Choueifat,Education
comme le 11 novembre,Experience
2015 . . I,Education
Au sein d'une famille 2019 - 2020 (vacances scolaires),Experience
Bachelor Ressources Humaines 2021 — 2022,Education
De juil. 2019 a Livreur de plats cuisinés,Experience
"e Gestion et optimisation de l'activité commerciale du site, des salles expo et des clients Grands Comptes.",Experience
» Quotations,Experience
® Souriante,Skills
Juillet 2019 ¢ Gestion administrative du personnel,Experience
Baccalauréat Pro Secrétariat,Education
annuelle,Education
Livraisons Centres Commerciaux Leclerc 2014,Experience
Logiciel tableur ———,Skills
“  Connaissances des Régles et consignes de sécurité,Skills
SARREGUEMINES,Education
"2013/2014 - Formation avec le cabinet CAA : Communication et relation commerciale, Mieux se connaitre pour",Education
Avril 2021 & Aout 2021 © Traiter les demandes clientéles par la,Experience
Business models,Skills
"SUD, Chantier du Reyran-Vinci Autoroutes, Groupe Scolaire-ZAC Vallon Régny-BEC.",Education
Développeur Mobiles,Education
CREATION DE PROCESSUS DE PRODUCTION @@QOQO@ ADOBE ACROBAT DC @ OOOO,Skills
"dachat, formation des équipes magasins, entrepéts, centrale d’achat, de formateurs référents",Experience
Anglais B2 : Utilisation quotidienne a l'oral et a l'écrit,Skills
2008 : Licence 1 et 2 Gestion + préparation aux concours,Education
e Maitrise des réseaux sociaux,Skills
"e Préparation des jeux de test, recette usine (préacceptance)",Experience
2002 & 2003 Stagiaire Gestion du Personnel,Experience
"2005-2013 Hyper Casino Eymoutiers, Limousin",Experience
Licence Professionnelle en Gestion de la,Education
Société Allevard-Rejna Equipementier automobile,Experience
05/1999 - 08/1999 : LE MOULIN DES MOINES A VALBONNE,Experience
Réception fin de chantier,Experience
"Lycée Frangois Arago, 51 100 Reims",Education
v Conseil et vente clients,Skills
"(Formation, manuel utilisateurs), Apporter une aide informatique aux utilisateurs de 8 pays",Experience
- Valider le modéle physique de la fibre.,Experience
"eSAPHYR SHOPPING CENTERS, Sdo Paulo, Brésil - Immobilier, 12 centres commerciaux (juin 2015 - mars 2020)",Experience
service bar et coktail,Skills
e Conduite d'entretiens,Experience
pour RADIO STAR.,Experience
"Dipl6dmes ASSR1. ASSR2, BEP",Education
"e Formation dans le batiment , Berlin ALLEMAGNE",Education
e Produire du contenu et animer les réseaux sociaux,Experience
LE RAYON DE SOLEIL de Guebwiller (7 an),Experience
Responsable service clients et aprés ventes 2004 a mai 2018,Experience
